gene_id,K002000061_49347,K002000061_49348,K002000061_49350,K002000061_49346,K002000061_49349,K002000061_49351
XLOC_003666,0,0,0,0,0,0
XLOC_003665,0,0,0,0,0,0
XLOC_003664,0,2,0,0,0,0
XLOC_003663,0,0,0,0,0,0
XLOC_003662,0,0,0,0,0,0
XLOC_003661,0,0,4,0,0,0
XLOC_003660,0,0,0,0,0,0
XLOC_001746,35,25,14,7,23,28
XLOC_001747,9,40,16,24,40,27
XLOC_001744,6394,7801,6671,6442,7538,7220
XLOC_001745,18,16,8,16,12,16
XLOC_001742,251,240,220,235,347,259
XLOC_001743,0,57,6,0,0,0
XLOC_001740,2946,3077,2708,3700,4552,4033
XLOC_001741,3,3,5,0,0,1
XLOC_001748,0,0,0,0,0,0
XLOC_001749,8826,9218,9352,8156,10051,8499
XLOC_006747,5,7,0,6,0,5
XLOC_006746,9,7,7,0,5,0
XLOC_003997,40,75,31,48,64,83
XLOC_023363,0,0,0,0,0,2
XLOC_008503,12193,11924,11461,10941,13549,12246
XLOC_008502,4441,4401,4512,4024,5176,4706
XLOC_006741,0,0,0,0,0,0
XLOC_006740,0,0,0,0,0,0
XLOC_007968,5600,6788,6366,5887,6406,6733
XLOC_007969,2576,2972,2985,2637,3054,2921
XLOC_007960,5254,9258,8549,8013,10429,9074
XLOC_007961,0,5,0,4,4,7
XLOC_007962,39013,30971,34354,38519,50442,39633
XLOC_007963,60,99,93,88,73,82
XLOC_007964,13,15,18,5,33,6
XLOC_007965,196,180,145,183,191,146
XLOC_007966,0,0,0,0,0,0
XLOC_007967,4135,4612,4033,3816,4241,3761
XLOC_002215,2688,2590,2624,2661,2996,2737
XLOC_002214,24,16,18,21,28,16
XLOC_002217,167,117,134,139,189,176
XLOC_002216,277,226,230,180,271,272
XLOC_002211,3,0,3,5,5,0
XLOC_002210,0,0,0,0,0,0
XLOC_002213,0,0,0,0,0,0
XLOC_002212,0,0,0,0,0,0
XLOC_002219,72,55,73,55,95,97
XLOC_002218,32,26,25,35,43,30
XLOC_004671,2795,3193,2610,2797,4417,3669
XLOC_004670,467,625,594,497,569,634
XLOC_001285,0,0,0,0,0,0
XLOC_004672,55,63,68,46,56,36
XLOC_001283,0,0,0,0,0,0
XLOC_001282,0,0,3,0,3,0
XLOC_001281,117,91,81,60,110,91
XLOC_001280,1208,993,970,772,1056,812
XLOC_008358,77,147,134,104,90,125
XLOC_008359,0,0,0,0,4,3
XLOC_020860,0,0,0,0,0,0
XLOC_008352,0,0,0,0,0,0
XLOC_008353,0,0,0,0,0,0
XLOC_008350,0,0,0,0,0,0
XLOC_008351,0,0,0,0,0,0
XLOC_008356,0,0,0,0,0,0
XLOC_008357,0,0,0,0,0,0
XLOC_008354,0,0,0,0,0,0
XLOC_008355,3,2,3,5,2,0
XLOC_011863,30,23,17,10,17,23
XLOC_026463,2,3,2,2,2,2
XLOC_008828,0,8,9,4,0,9
XLOC_008829,0,0,0,0,0,0
XLOC_008820,0,0,0,0,0,0
XLOC_008821,0,0,0,0,0,0
XLOC_008822,9185,8959,9207,8089,9938,8934
XLOC_008823,0,0,0,0,0,0
XLOC_008824,0,0,0,0,0,0
XLOC_008825,0,0,0,0,0,0
XLOC_008826,43,19,42,99,138,169
XLOC_008827,0,15,5,12,0,3
XLOC_023373,0,0,0,0,0,0
XLOC_017576,0,0,0,0,0,0
XLOC_017577,0,0,0,0,0,0
XLOC_017574,6,4,10,3,3,6
XLOC_017575,0,0,2,0,2,0
XLOC_017572,6,2,0,0,0,3
XLOC_017573,8,7,0,0,3,5
XLOC_017570,0,0,0,0,3,0
XLOC_017571,1324,2347,1759,334,526,495
XLOC_017578,1974,2302,2003,1816,2131,2083
XLOC_017579,2,2,1,2,2,1
XLOC_013266,1225,1239,1422,1172,1388,1372
XLOC_013267,0,0,0,0,0,0
XLOC_013264,0,0,2,3,0,3
XLOC_013265,31,15,29,63,74,67
XLOC_013262,0,7,0,4,0,10
XLOC_013263,17,35,21,47,23,40
XLOC_013260,0,0,0,0,5,0
XLOC_013261,3,0,15,3,2,7
XLOC_013268,8683,9478,8876,8202,10028,9186
XLOC_013269,392,397,403,453,441,469
XLOC_000351,0,0,0,0,0,0
XLOC_008401,0,0,0,0,0,0
XLOC_000699,0,0,0,0,0,0
XLOC_026239,0,2,0,0,0,0
XLOC_026238,10,8,18,0,0,12
XLOC_016227,2,0,5,2,2,1
XLOC_016226,22443,19244,10758,19991,24101,19582
XLOC_016221,554,763,555,525,454,625
XLOC_016220,16,39,25,37,31,29
XLOC_016223,2335,2535,2411,2228,2907,2351
XLOC_016222,309,651,408,359,245,412
XLOC_026231,16,12,10,8,9,11
XLOC_026230,8,5,23,3,13,9
XLOC_026233,70,49,52,150,154,113
XLOC_026232,3796,3361,3499,3527,4810,4528
XLOC_016229,3,0,0,0,3,0
XLOC_016228,47,23,41,73,98,85
XLOC_026237,9261,14805,16179,10385,14768,11906
XLOC_026236,2090,1858,2065,1850,2185,1931
XLOC_025477,0,0,0,0,0,2
XLOC_024169,12016,12641,11480,10968,13101,12209
XLOC_024168,0,0,0,0,0,0
XLOC_024167,0,0,0,0,0,0
XLOC_024166,563,566,578,532,597,516
XLOC_024165,1698,2195,2042,1822,2476,2160
XLOC_024164,172,174,171,197,197,208
XLOC_024163,527,492,469,500,531,489
XLOC_024162,2181,2901,2896,2449,3222,2615
XLOC_024161,0,3,0,0,4,9
XLOC_024160,0,2,2,5,4,7
XLOC_002736,2,11,14,5,3,0
XLOC_002737,0,2,3,0,0,3
XLOC_005102,0,6,0,0,0,0
XLOC_019736,0,4,0,2,6,2
XLOC_002735,12,21,18,8,21,23
XLOC_019737,533,1088,527,733,515,798
XLOC_005104,534,591,588,576,729,560
XLOC_019734,72,101,69,64,84,100
XLOC_005105,26,37,17,29,28,39
XLOC_019735,463,895,492,532,526,701
XLOC_002730,59,50,49,85,102,94
XLOC_019732,1107,1836,1712,1467,1996,1965
XLOC_002731,0,0,0,0,0,0
XLOC_019733,484,410,407,335,452,389
XLOC_020099,761,900,853,819,1020,1027
XLOC_020098,6,4,0,6,0,16
XLOC_019730,36,43,29,18,20,15
XLOC_020093,0,0,0,0,0,0
XLOC_020092,4813,7970,5511,5583,5417,8127
XLOC_020091,0,0,0,0,0,0
XLOC_020090,0,0,0,0,0,0
XLOC_020097,179,232,193,215,254,289
XLOC_020096,0,0,0,1,0,7
XLOC_020095,3,0,2,1,0,0
XLOC_020094,26889,25628,27838,15414,18159,16985
XLOC_023678,0,0,0,0,0,0
XLOC_023679,0,0,0,0,3,0
XLOC_023676,0,0,0,0,0,0
XLOC_023677,10,11,9,3,6,13
XLOC_023674,2300,2777,2466,2307,2555,2548
XLOC_023675,4372,4482,3551,4207,5180,4901
XLOC_023672,3,0,0,0,0,0
XLOC_023673,0,0,0,0,0,0
XLOC_023670,4,4,0,0,14,19
XLOC_023671,45,56,41,41,72,40
XLOC_020329,7,5,0,4,0,0
XLOC_020328,4,0,0,3,5,2
XLOC_020325,10415,11580,11303,9950,10382,10442
XLOC_020324,21,19,13,45,13,19
XLOC_020327,0,7,0,0,2,2
XLOC_020326,246,236,201,184,212,191
XLOC_020321,9,5,8,4,6,3
XLOC_018467,30,41,24,42,30,40
XLOC_020323,0,0,0,0,0,0
XLOC_020322,1096,2408,1424,1648,940,1713
XLOC_025780,2922,3007,2671,2786,3445,3300
XLOC_025781,2758,2883,2714,2599,2742,2597
XLOC_025782,285,312,277,320,389,300
XLOC_025783,6796,6008,5899,5291,8416,12738
XLOC_025784,157,217,186,181,201,217
XLOC_025785,27,33,36,35,49,45
XLOC_025786,0,8,4,4,8,3
XLOC_025787,611,1402,1161,932,1182,1307
XLOC_025788,149,177,168,174,143,148
XLOC_025789,3658,3928,7445,3334,3688,7699
XLOC_020109,0,3,0,0,0,0
XLOC_020108,0,0,0,0,0,0
XLOC_015525,0,0,0,0,0,0
XLOC_027338,0,0,0,0,0,0
XLOC_010616,776,1545,1241,1207,1515,1161
XLOC_018468,12919,13227,13030,12900,15532,13950
XLOC_020101,0,0,0,0,2,0
XLOC_020100,2,2,0,4,3,0
XLOC_027331,0,0,0,0,0,0
XLOC_027330,0,0,0,0,0,0
XLOC_022789,908,831,752,887,923,864
XLOC_022788,0,2,3,0,0,0
XLOC_022785,529,552,589,402,599,598
XLOC_022784,200,209,173,221,239,204
XLOC_022787,16,13,11,5,22,13
XLOC_022786,285,273,231,249,281,215
XLOC_022781,0,0,0,0,0,4
XLOC_022780,317,338,393,412,548,466
XLOC_022783,4,11,6,0,7,0
XLOC_022782,0,0,0,0,0,0
XLOC_010959,11924,12632,11756,10625,12397,11884
XLOC_010958,3499,6013,4201,3409,3572,4286
XLOC_015709,0,0,0,0,0,0
XLOC_015708,851,865,842,693,990,940
XLOC_015529,1176,1341,1258,1142,1262,1314
XLOC_015703,144,103,167,130,156,108
XLOC_010950,28065,27456,27882,26480,33674,32334
XLOC_010953,3740,3973,3791,3786,4543,4133
XLOC_015700,111,93,117,110,110,86
XLOC_010955,3055,3452,3344,3473,4298,3626
XLOC_010954,0,0,0,0,0,0
XLOC_010957,16411,17584,17915,15163,19264,17339
XLOC_015704,711,663,723,672,694,677
XLOC_016724,1104,833,976,1132,1364,985
XLOC_017019,0,3,3,0,4,5
XLOC_021279,0,0,5,0,0,0
XLOC_017639,1,1,9,4,0,4
XLOC_017638,412,343,432,290,362,276
XLOC_005959,0,0,0,0,0,0
XLOC_005958,0,0,0,0,0,0
XLOC_005957,3333,3114,3245,3821,6316,5295
XLOC_005956,10557,9666,9717,9279,12450,10771
XLOC_005955,2040,2409,2376,2376,2943,2315
XLOC_005954,4010,4664,4297,3922,4522,4186
XLOC_017631,0,0,0,0,0,0
XLOC_017630,3845,4266,3789,3527,4095,3974
XLOC_017633,0,0,0,0,0,0
XLOC_017632,0,0,0,0,0,0
XLOC_022257,174,176,161,121,129,145
XLOC_022256,7,3,5,1,6,14
XLOC_022255,0,0,0,0,0,0
XLOC_022254,16,26,2,20,7,14
XLOC_022253,101,121,127,89,142,102
XLOC_022252,14,14,8,8,10,22
XLOC_022251,162,163,156,658,183,189
XLOC_022250,406,577,432,503,565,441
XLOC_022259,0,3,0,0,0,0
XLOC_022258,0,0,0,0,0,0
XLOC_012067,2437,2823,2538,2397,2895,2547
XLOC_017010,26550,27491,25866,23736,32173,27236
XLOC_012065,46,59,63,68,65,64
XLOC_017012,3,0,0,0,0,0
XLOC_021274,0,0,0,0,0,0
XLOC_021275,98,159,145,164,189,132
XLOC_012061,11,12,10,0,11,5
XLOC_021277,0,0,0,0,0,9
XLOC_024958,4,4,2,0,3,0
XLOC_024959,4,5,1,5,5,0
XLOC_024956,0,0,0,0,0,0
XLOC_024957,3,3,0,0,0,0
XLOC_024954,0,0,0,0,5,0
XLOC_024955,0,0,0,10,0,0
XLOC_024952,442,429,517,389,523,426
XLOC_024953,139,139,108,91,80,100
XLOC_024950,241,320,282,214,276,258
XLOC_024951,117,104,109,77,85,106
XLOC_019149,352,368,414,375,434,432
XLOC_019148,1736,1963,1754,1942,2039,1991
XLOC_019145,0,0,11,0,3,0
XLOC_019144,0,0,0,0,0,0
XLOC_019147,3707,4034,3893,3500,4217,4033
XLOC_019146,1547,1541,1521,1527,1843,1640
XLOC_019141,1215,1317,1215,1188,1353,1245
XLOC_019140,2,7,9,3,0,4
XLOC_019143,0,0,0,0,0,0
XLOC_019142,10826,9749,10703,9575,12043,10149
XLOC_011772,0,0,0,0,0,0
XLOC_011773,0,0,0,0,0,0
XLOC_011770,0,0,0,0,0,0
XLOC_011771,0,39,39,40,48,29
XLOC_011776,0,0,0,0,0,0
XLOC_011777,1,0,0,0,5,4
XLOC_011774,0,2,0,0,0,0
XLOC_011775,0,0,0,2,0,3
XLOC_011778,4976,10383,6136,6367,5180,6429
XLOC_011779,0,0,0,0,0,0
XLOC_018810,0,0,2,2,0,2
XLOC_018811,2,0,10,2,2,8
XLOC_018812,0,8,0,4,2,1
XLOC_018813,192,246,199,205,278,169
XLOC_018814,2,0,0,3,0,0
XLOC_018815,103,176,88,82,80,55
XLOC_018816,273,307,467,326,428,334
XLOC_018817,0,0,0,0,0,0
XLOC_018818,0,0,0,0,0,0
XLOC_018819,0,0,0,0,0,0
XLOC_004330,0,0,0,0,0,0
XLOC_001127,17,14,20,8,19,23
XLOC_004332,0,0,0,0,0,0
XLOC_004333,0,0,0,0,0,0
XLOC_004334,2,3,0,3,0,0
XLOC_004335,601,928,746,631,607,625
XLOC_004336,0,7,0,8,0,0
XLOC_004337,0,0,0,0,0,0
XLOC_004338,0,0,0,0,0,0
XLOC_004339,3518,3612,3518,3188,3738,3789
XLOC_001128,0,0,0,3,0,0
XLOC_001129,0,0,0,0,0,0
XLOC_006790,0,0,7,0,9,0
XLOC_006791,5,10,4,0,14,8
XLOC_006792,29,28,36,51,52,89
XLOC_006793,321,305,373,265,381,338
XLOC_006794,1817,1890,2059,1784,1908,1909
XLOC_006795,0,0,0,0,0,0
XLOC_006796,0,0,0,0,0,0
XLOC_006797,0,0,0,0,0,0
XLOC_006798,0,0,0,0,0,0
XLOC_006799,32,26,44,14,37,34
XLOC_009311,4188,6776,6407,6478,8213,6277
XLOC_009310,26752,26068,24906,23474,29109,24028
XLOC_009313,0,0,0,0,0,0
XLOC_009312,5317,7972,6205,4782,4464,6244
XLOC_009315,197,185,200,158,258,211
XLOC_009314,0,0,0,0,0,2
XLOC_009317,1641,1671,1710,1531,1897,1756
XLOC_009316,351,359,359,306,450,360
XLOC_009319,0,0,0,0,0,0
XLOC_009318,0,0,0,0,0,0
XLOC_002475,1210,1131,1254,1100,1469,1119
XLOC_002474,225,222,241,188,243,234
XLOC_002477,14,13,17,12,17,0
XLOC_002476,81,117,113,91,93,98
XLOC_002471,0,0,0,0,0,2
XLOC_002470,52,48,0,44,52,47
XLOC_002473,376,340,281,299,403,401
XLOC_002472,0,0,0,0,0,0
XLOC_002479,102,123,111,115,128,156
XLOC_002478,103,69,46,48,95,69
XLOC_007447,113,122,123,129,134,149
XLOC_007446,0,0,0,0,0,0
XLOC_007445,0,0,0,0,0,0
XLOC_007444,0,0,0,0,0,0
XLOC_007443,259,450,276,283,203,333
XLOC_007442,3,0,0,0,4,0
XLOC_007441,210,235,205,260,243,280
XLOC_007440,14950,13810,13171,14142,16988,15296
XLOC_012940,1980,2433,2339,2140,2334,2348
XLOC_012941,585,644,546,507,637,564
XLOC_012942,0,0,0,0,0,0
XLOC_012943,9,6,11,10,39,7
XLOC_012944,2295,2927,2613,2351,2726,2508
XLOC_012945,5,1,6,2,3,4
XLOC_012946,4,2,3,4,1,4
XLOC_012947,3046,3550,2928,2951,3433,3374
XLOC_005179,1617,2512,1878,1798,1438,1677
XLOC_005178,0,0,0,0,0,7
XLOC_002789,3131,3295,3195,2928,3583,3288
XLOC_002788,119,267,177,148,236,218
XLOC_005171,358,419,327,379,404,348
XLOC_002786,10,10,11,2,26,13
XLOC_002785,60,47,77,37,46,52
XLOC_002784,1758,1982,1918,1773,2073,2135
XLOC_005175,982,2750,2620,1962,3208,2703
XLOC_005174,39,41,46,33,43,42
XLOC_005177,13,14,10,14,4,33
XLOC_002780,32,16,22,31,42,20
XLOC_003784,2918,3706,3061,3204,3608,3866
XLOC_003785,58,54,56,56,60,58
XLOC_003786,31,56,29,38,43,62
XLOC_003787,18417,19789,19260,17699,21789,18877
XLOC_003780,51,59,41,39,38,38
XLOC_003781,5,7,19,23,13,11
XLOC_003782,2370,3311,2505,2241,2141,2551
XLOC_003783,5170,8048,6209,5439,5863,6503
XLOC_003788,40,23,27,34,30,29
XLOC_003789,10,15,14,4,12,4
XLOC_003438,0,0,0,0,0,0
XLOC_003439,1784,1534,1618,1586,1827,1849
XLOC_003436,588,558,626,257,351,307
XLOC_003437,500,412,624,229,361,332
XLOC_003434,95,109,95,38,35,43
XLOC_003435,447,408,505,164,245,235
XLOC_003432,106,62,75,27,39,19
XLOC_003433,224,161,261,117,102,95
XLOC_003430,0,0,0,0,0,0
XLOC_003431,622,585,837,281,292,383
XLOC_001463,0,0,0,0,0,0
XLOC_001462,0,0,0,0,0,0
XLOC_001461,1290,1797,1400,1378,1648,1649
XLOC_001460,0,0,0,0,0,0
XLOC_001467,70,129,136,116,155,138
XLOC_001466,5,0,2,0,0,9
XLOC_001465,0,0,0,0,0,0
XLOC_001464,0,0,0,0,0,0
XLOC_001469,0,0,0,0,6,0
XLOC_001468,27,23,32,21,29,21
XLOC_014979,0,0,0,0,0,0
XLOC_019808,768,727,641,718,952,854
XLOC_019809,8,7,5,4,11,5
XLOC_014978,43,51,51,59,77,76
XLOC_019800,0,7,0,0,2,1
XLOC_019801,3,0,3,2,0,0
XLOC_019802,213,222,135,182,199,243
XLOC_019803,4442,4413,4233,4274,5519,4740
XLOC_019804,45,39,47,22,38,47
XLOC_019805,685,810,742,708,790,816
XLOC_019806,78,170,163,131,151,128
XLOC_019807,1017,965,865,949,1334,1079
XLOC_013846,0,0,0,0,0,0
XLOC_013847,63,34,43,44,43,25
XLOC_013844,0,0,0,0,0,0
XLOC_013845,0,0,0,0,0,0
XLOC_013842,74,89,64,67,86,69
XLOC_013843,0,0,0,0,0,0
XLOC_013840,0,0,0,0,0,0
XLOC_013841,11509,12413,12397,10948,13867,12406
XLOC_013848,238,130,172,236,231,220
XLOC_013849,524,529,693,443,633,598
XLOC_009878,225,346,268,235,275,293
XLOC_009879,0,3,0,3,0,0
XLOC_009874,2,4,3,2,1,3
XLOC_009875,5,6,0,0,1,2
XLOC_009876,0,0,2,0,0,0
XLOC_009877,1972,2053,1908,2028,2245,2082
XLOC_009870,3,7,0,0,0,0
XLOC_009871,6,3,2,0,11,1
XLOC_009872,0,7,2,2,3,0
XLOC_009873,7,6,2,0,4,3
XLOC_014977,0,0,0,0,0,0
XLOC_014976,0,0,0,0,0,0
XLOC_027171,0,0,0,0,0,0
XLOC_027170,0,0,0,0,0,0
XLOC_027173,0,0,0,0,0,0
XLOC_027172,0,0,0,0,0,0
XLOC_027175,0,0,0,0,0,0
XLOC_027174,0,0,0,0,0,0
XLOC_027177,0,0,0,0,0,0
XLOC_027176,0,0,0,0,0,0
XLOC_027179,0,0,0,0,0,0
XLOC_027178,0,0,0,0,0,0
XLOC_006242,3754,3801,3682,3673,4686,4481
XLOC_016761,181,286,187,251,207,252
XLOC_016762,78,116,115,94,100,131
XLOC_016763,0,0,0,0,0,3
XLOC_016764,0,0,0,0,0,0
XLOC_016765,2235,2758,2227,1962,2325,2223
XLOC_016766,1000,948,924,899,907,860
XLOC_016767,81,77,67,115,139,92
XLOC_021270,102,85,100,71,138,98
XLOC_014018,2625,3847,3314,3493,3928,3867
XLOC_014019,194,280,240,237,221,309
XLOC_014014,14520,13512,15478,12318,14315,11546
XLOC_014015,148,132,130,113,147,146
XLOC_014016,458,455,363,397,454,469
XLOC_014017,728,829,841,697,886,778
XLOC_014010,0,0,0,0,0,0
XLOC_014011,14238,13892,14008,11818,16043,11907
XLOC_014012,2043,1844,1938,1695,2049,1840
XLOC_014013,1635,1671,1697,1614,1786,1602
XLOC_021436,0,0,0,0,0,0
XLOC_021437,0,0,0,0,0,0
XLOC_021434,0,0,3,0,0,4
XLOC_021435,0,3,0,3,3,0
XLOC_021432,0,0,3,0,0,0
XLOC_021433,0,0,0,0,0,0
XLOC_021430,0,0,0,0,2,0
XLOC_021431,2,0,0,0,3,3
XLOC_021438,85,85,72,89,90,94
XLOC_021439,25,17,21,17,33,21
XLOC_021271,0,0,0,0,0,0
XLOC_021272,53,42,45,22,34,36
XLOC_021273,9,2,5,3,0,0
XLOC_017433,575,615,566,256,359,338
XLOC_017432,1628,1672,1535,646,1124,1289
XLOC_017431,678,493,447,296,482,473
XLOC_017430,33,23,29,14,49,21
XLOC_017437,0,0,0,0,0,0
XLOC_017436,65,43,84,53,77,54
XLOC_017435,11,7,14,5,19,11
XLOC_017434,2676,2569,2662,2635,3132,2727
XLOC_017439,0,0,0,0,0,0
XLOC_017438,3,3,7,8,8,9
XLOC_013543,1800,1808,1776,1638,1947,1682
XLOC_013542,17,12,6,0,9,0
XLOC_013541,0,0,0,0,0,0
XLOC_013540,3,0,0,0,0,0
XLOC_013547,151,144,153,169,187,165
XLOC_013546,33,27,38,34,41,31
XLOC_013545,579,718,603,602,686,671
XLOC_013544,0,0,0,0,0,0
XLOC_013549,0,0,0,0,0,0
XLOC_013548,188,322,283,203,283,306
XLOC_016526,9,22,15,19,26,14
XLOC_016527,359,406,322,308,412,421
XLOC_016524,1580,2108,2341,1953,2258,1852
XLOC_016525,14,10,14,0,0,11
XLOC_016522,1591,3016,1971,2137,1997,2779
XLOC_016523,12,22,28,21,42,50
XLOC_016520,82,81,77,63,120,122
XLOC_016521,12,14,8,16,3,24
XLOC_016528,1031,1139,1079,1072,1197,1111
XLOC_016529,573,653,635,454,409,686
XLOC_015875,0,0,0,0,3,0
XLOC_015874,12,41,31,0,14,20
XLOC_015877,0,0,0,0,0,0
XLOC_015876,0,0,0,0,0,0
XLOC_015871,5,3,0,5,0,0
XLOC_015870,3991,3825,3927,3405,4642,4024
XLOC_015873,0,0,0,0,0,0
XLOC_015872,0,0,0,0,0,0
XLOC_015879,97,79,87,70,93,66
XLOC_015878,417,462,461,422,529,437
XLOC_013095,34,29,47,36,45,22
XLOC_013094,0,0,0,0,0,0
XLOC_013097,455,510,440,426,535,501
XLOC_013096,217,152,214,200,245,240
XLOC_013091,67,51,64,70,152,125
XLOC_013090,2,11,4,11,6,0
XLOC_013093,163,255,183,173,180,255
XLOC_013092,2867,2733,2872,2547,3047,2918
XLOC_013099,612,760,679,730,824,813
XLOC_013098,59,117,89,95,120,107
XLOC_022316,3,3,2,0,3,0
XLOC_022317,5,0,2,3,11,2
XLOC_022314,0,5,2,0,3,3
XLOC_022315,0,7,9,6,3,13
XLOC_022312,0,0,0,7,0,4
XLOC_022313,0,0,0,0,0,0
XLOC_022310,552,767,648,506,660,591
XLOC_022311,0,0,0,0,3,0
XLOC_022318,5,4,8,5,0,6
XLOC_022319,50,88,71,66,81,72
XLOC_016382,723,796,712,582,784,752
XLOC_016383,263,269,225,249,268,293
XLOC_016380,0,0,2,0,0,0
XLOC_016381,0,0,0,0,0,0
XLOC_016386,9,0,2,15,8,6
XLOC_016387,3174,2927,2587,2786,3521,3145
XLOC_016384,456,476,404,483,454,550
XLOC_016385,0,0,0,0,0,0
XLOC_016388,5461,7232,6034,5601,5868,6188
XLOC_016389,2335,2457,2296,2196,2638,2477
XLOC_025843,8917,8437,9606,9719,11867,10422
XLOC_025842,44,27,22,11,32,19
XLOC_025841,9348,12509,10391,10249,9825,10339
XLOC_025840,0,0,4,0,0,4
XLOC_025847,0,0,0,0,5,0
XLOC_025846,10747,10653,10081,9549,11034,10203
XLOC_025845,0,0,0,0,0,0
XLOC_025844,0,0,0,0,0,0
XLOC_025849,0,0,0,0,0,0
XLOC_025848,0,0,0,0,0,0
XLOC_014838,0,0,0,0,3,0
XLOC_014839,3,0,0,0,0,0
XLOC_014836,0,0,0,6,0,18
XLOC_014837,0,0,0,0,0,0
XLOC_014834,728,1497,947,1189,1908,1752
XLOC_014835,0,0,0,0,0,0
XLOC_014832,0,0,0,0,0,0
XLOC_014833,0,0,0,0,0,0
XLOC_014830,13878,14316,14058,13670,16615,15912
XLOC_014831,344,356,342,347,339,442
XLOC_022864,9406,9199,10901,15849,20261,19874
XLOC_022865,3,6,0,3,5,4
XLOC_022866,4785,4812,4838,4344,5232,4937
XLOC_022867,162,213,227,122,233,195
XLOC_022860,0,0,0,0,0,0
XLOC_022861,59258,51902,57309,40906,63385,51764
XLOC_022862,2,11,5,17,17,10
XLOC_022863,9,3,0,5,8,11
XLOC_022868,38,53,46,45,67,47
XLOC_022869,23,29,26,33,33,21
XLOC_023199,0,0,0,0,0,0
XLOC_023198,0,0,0,0,0,0
XLOC_023197,3,0,0,0,3,2
XLOC_023196,0,0,0,0,0,0
XLOC_023195,0,0,0,0,0,0
XLOC_023194,0,0,0,0,0,0
XLOC_023193,0,0,0,0,0,0
XLOC_023192,457,524,526,474,406,475
XLOC_023191,6655,6585,6145,5408,6617,6019
XLOC_023190,113,83,115,78,95,70
XLOC_015129,0,0,0,0,0,0
XLOC_015128,0,0,0,0,0,0
XLOC_015123,32,21,17,34,32,54
XLOC_015122,212,407,245,298,313,406
XLOC_015121,0,0,0,2,3,3
XLOC_015120,809,764,866,720,993,858
XLOC_015127,10,7,0,6,0,9
XLOC_015126,0,0,0,0,0,0
XLOC_015125,2,5,3,0,0,0
XLOC_015124,0,0,0,0,0,4
XLOC_005379,29,13,6,7,21,19
XLOC_005378,16,72,27,21,36,40
XLOC_005377,31,43,13,49,39,62
XLOC_005376,298,276,260,279,294,289
XLOC_005375,17,16,8,7,9,16
XLOC_005374,15,10,18,21,15,20
XLOC_005373,4485,4953,4517,4404,4865,4753
XLOC_005372,322,427,483,471,513,467
XLOC_005371,86,138,130,125,156,131
XLOC_005370,10351,10428,10118,11091,12944,12381
XLOC_024084,229,296,263,233,273,202
XLOC_024085,1156,2326,1360,1483,1123,1742
XLOC_024086,428,508,447,450,530,560
XLOC_024087,54,71,43,56,52,62
XLOC_024080,73,56,62,61,63,94
XLOC_024081,0,0,0,0,0,0
XLOC_024082,2706,5751,5125,4923,6166,5577
XLOC_024083,0,15,10,12,11,17
XLOC_024088,36,85,36,28,40,53
XLOC_024089,1403,1856,1455,1464,1590,1756
XLOC_011927,0,0,0,0,0,0
XLOC_011926,0,0,0,0,0,0
XLOC_011925,0,0,0,0,0,0
XLOC_011924,0,0,0,0,0,0
XLOC_011923,0,0,0,0,0,0
XLOC_011922,0,0,0,0,0,0
XLOC_011921,0,5,5,5,11,7
XLOC_011920,0,0,0,2,6,5
XLOC_023733,1130,1148,1148,1019,1302,1199
XLOC_023732,0,0,0,0,0,0
XLOC_023731,0,0,0,0,0,0
XLOC_023730,0,0,0,0,0,0
XLOC_023737,319,386,372,279,246,290
XLOC_023736,99,121,83,79,88,116
XLOC_011929,124,175,105,84,164,169
XLOC_011928,0,0,0,0,0,0
XLOC_010038,671,768,594,758,619,728
XLOC_010039,77,97,85,83,71,79
XLOC_024338,0,0,0,0,0,0
XLOC_024339,14781,12609,14108,12389,15022,12267
XLOC_010032,0,2,0,0,0,0
XLOC_010033,35,18,32,23,33,16
XLOC_010030,5249,3315,7226,5975,5160,4370
XLOC_010031,77,67,91,76,44,75
XLOC_010036,0,0,0,0,0,0
XLOC_010037,0,0,0,0,0,0
XLOC_010034,34,11,55,21,25,22
XLOC_010035,0,0,0,0,0,0
XLOC_020428,10,19,16,13,15,13
XLOC_020429,147,335,233,200,166,274
XLOC_020426,19,0,25,18,18,18
XLOC_020427,31,32,47,18,38,27
XLOC_020424,0,0,0,0,0,0
XLOC_020425,382,485,428,467,592,575
XLOC_020422,0,0,0,0,7,3
XLOC_020423,0,0,0,0,0,0
XLOC_020420,783,1750,995,935,479,1133
XLOC_020421,9568,10464,9231,8558,11283,9437
XLOC_004965,3,2,2,0,10,11
XLOC_004964,11,2,24,9,24,13
XLOC_004967,0,0,0,0,0,0
XLOC_004966,36,42,39,20,87,44
XLOC_025069,112,117,111,62,68,52
XLOC_025068,739,629,733,579,579,497
XLOC_004963,108,103,97,107,88,99
XLOC_004962,1550,1996,1834,1728,1886,1907
XLOC_025065,6435,8159,7728,6797,8700,7810
XLOC_025064,281,288,239,262,301,302
XLOC_025067,16149,20095,19663,19663,23977,19246
XLOC_025066,96,100,60,81,76,71
XLOC_004969,105,178,159,209,171,139
XLOC_025060,22,14,16,13,22,28
XLOC_025063,61,68,66,78,95,82
XLOC_025062,8643,15289,9186,9354,8895,11981
XLOC_021779,25,31,36,31,29,32
XLOC_021778,7,20,15,19,12,17
